x,y,Habitat,JunJul,DJF,AprMay
4981.,4801.,Ma,14.161,-8.432,4.24632
5381.,4581.,Co,15.159,-8.4413,5.591
5007.,4401.,We,14.922,-5.6002,6.38485
5201.,4791.,Co,13.723,-9.9952,3.80423
5265.,4417.,Br,16.492,-6.3001,6.93845
5049.,4899.,Co,13.889,-9.7749,4.009595
4969.,4133.,Ma,15.726,-2.2315,6.6559
5129.,4283.,Co,15.915,-4.9962,7.31475
5323.,4533.,Urb,15.796,-7.7244,5.9006
5231.,4719.,Co,14.336,-9.2127,4.63135
4975.,4581.,Co,14.799,-5.488,5.84195
5139.,4483.,Co,15.377,-6.8063,6.391
5201.,4635.,Co,14.491,-8.5353,5.04125
5013.,5139.,Op,11.604,-10.981,2.00125
5261.,4713.,Co,14.344,-9.4544,4.55689
5161.,4301.,Urb,16.191,-5.0191,7.4186
4989.,5271.,Op,10.085,-11.76,0.7716
5091.,4307.,We,16.082,-4.9101,7.4404
5047.,4599.,Co,14.46,-7.1049,5.68105
4981.,4617.,Ma,14.516,-5.6509,5.52495
4973.,5143.,Co,10.991,-11.34,1.3184
5047.,4919.,Co,13.546,-10.275,3.649055
5213.,4473.,Br,15.852,-6.8731,6.7265
5117.,4995.,Op,12.527,-11.136,2.70451
5049.,4273.,Co,15.738,-4.5064,7.2694
5191.,4475.,Co,15.726,-6.8766,6.6563
5107.,4917.,Co,12.99,-10.212,3.07637
5113.,4401.,Urb,15.884,-5.7711,6.7273
4989.,4993.,Br,12.96,-10.954,3.141225
4923.,4505.,Ma,15.134,-4.6279,6.32245
4975.,5257.,Op,10.735,-12.492,1.12795
5101.,5051.,Co,12.255,-11.102,2.329255
4963.,5005.,Co,12.85,-11.176,3.09241
4845.,4173.,Ma,15.184,-1.0656,6.54595
5017.,5193.,Co,11.378,-11.747,1.7941
4987.,4207.,Urb,16.394,-2.536,7.3701
4913.,4983.,Op,13.008,-11.247,3.42641
5017.,4903.,Urb,14.107,-9.6473,4.318495
4969.,5139.,Co,10.963,-11.381,1.26675
5165.,4667.,Co,14.774,-8.2468,5.413
4787.,5113.,Op,9.0175,-12.343,-1.01825
4947.,4185.,Ma,15.726,-2.2315,6.6559
5127.,4333.,Co,15.527,-5.5946,6.2839
4883.,5097.,Br,11.297,-11.735,1.17315
5167.,4523.,Br,15.339,-7.1545,6.2515
5287.,4657.,Co,14.453,-9.1762,4.7726
5065.,4291.,Co,15.913,-4.8785,7.35735
5159.,4387.,Br,15.841,-5.6174,6.3905
4975.,5097.,We,11.421,-11.573,1.7041
4961.,4491.,Urb,15.076,-5.1353,6.379
5243.,4805.,Co,13.698,-10.085,3.684835
5369.,4469.,Co,15.569,-7.0022,6.1807
5131.,4881.,Co,13.284,-10.246,3.27728
5339.,4623.,Co,14.896,-8.6837,5.303
4935.,5091.,Co,11.313,-11.334,1.48815
4945.,4423.,Urb,14.585,-5.0524,6.0593
5005.,4215.,Urb,16.183,-2.9895,7.2222
5089.,5019.,Br,12.581,-11.285,2.58541
4999.,4375.,Co,15.436,-5.1331,6.81275
5111.,4303.,Co,15.51,-5.4743,6.8208
5217.,4879.,Co,13.22,-10.502,2.95213
4941.,5047.,We,12.64,-11.009,2.91924
5079.,4835.,Op,13.85,-9.4937,3.95736
5119.,5063.,Co,12.172,-10.967,2.33911
5343.,4601.,Co,14.932,-8.4922,5.4933
5029.,4813.,Co,14.315,-8.0162,3.98518
5147.,4953.,Co,12.771,-10.96,2.832485
5135.,5021.,Co,11.833,-11.46,2.0039
4983.,4181.,Ma,16.394,-2.536,7.3701
5199.,4589.,Co,15.281,-7.764,5.83905
5389.,4519.,Co,15.2,-8.0584,5.7504
5065.,5009.,Co,12.846,-11.21,2.8241
5309.,4549.,We,15.641,-7.8889,5.93785
5049.,4841.,Op,14.045,-8.9587,4.03659
5247.,4757.,Co,14.061,-9.6592,4.21362
5245.,4663.,Co,14.582,-8.9519,4.9636
5069.,4357.,Co,15.482,-5.3607,6.59775
5175.,4333.,We,16.512,-5.2856,7.53075
5039.,4929.,Co,13.597,-10.137,3.71134
5267.,4323.,Co,16.475,-5.471,7.29605
5009.,4279.,Br,15.876,-4.2409,7.41115
4963.,4397.,Co,14.803,-5.1061,6.276
5329.,4623.,Co,14.913,-8.639,5.3258
5045.,4431.,Co,14.667,-6.3637,6.03775
5103.,4661.,Co,14.608,-8.1559,5.4835
5019.,4687.,Br,14.229,-6.0097,4.8203
4849.,4155.,Ma,15.184,-1.0656,6.54595
5207.,4541.,We,15.902,-7.3216,6.3185
4931.,5079.,Op,11.96,-11.096,2.22694
5121.,4685.,Op,14.616,-8.308,5.36235
5245.,4615.,Co,14.735,-8.5639,5.22605
5075.,4181.,Co,15.895,-2.9218,6.926
5045.,4575.,We,14.393,-7.0763,5.6231
4971.,4863.,Br,13.78,-9.8274,4.05256
5035.,4237.,Urb,15.995,-4.0774,7.39235
5015.,4861.,Br,14.262,-9.1697,4.394575
5077.,4729.,Op,14.911,-7.6672,5.3905
4995.,4895.,Co,13.729,-9.8931,3.99226
5157.,4747.,Br,14.164,-8.9068,4.52377
5219.,4245.,Co,16.214,-3.5046,6.88565
5303.,4669.,Co,14.492,-9.286,4.676415
5035.,4943.,Co,13.29,-10.387,3.4254595
5253.,4493.,Br,16.198,-6.9179,6.02605
4885.,4515.,Ma,15.317,-4.1213,6.3404
4963.,5067.,Co,11.841,-11.48,2.09375
4921.,4251.,Ma,15.216,-2.0226,6.087
4963.,4493.,Br,15.076,-5.1353,6.379
5145.,4985.,Co,12.873,-10.992,3.09032
4997.,4347.,Co,15.675,-4.9009,7.031
5035.,4357.,Br,15.656,-5.0327,6.65875
5095.,4417.,Co,15.383,-6.2101,6.55465
4993.,4885.,Op,14.171,-9.4044,4.39023
5303.,4663.,Co,14.492,-9.286,4.676415
5061.,5031.,Co,12.431,-11.56,2.2195
4955.,4215.,Urb,15.726,-2.2315,6.6559
4915.,4431.,Co,14.845,-4.2641,5.9376
4927.,4255.,Ma,15.216,-2.0226,6.087
5357.,4571.,Co,15.239,-8.3332,5.69675
5145.,4499.,Co,15.373,-6.8923,6.37145
5247.,4473.,Br,16.319,-6.7313,6.75665
4987.,4995.,Co,12.96,-10.954,3.141225
5017.,4893.,Co,14.154,-9.3004,4.333475
5035.,4851.,Co,13.977,-9.3273,4.09749
4881.,5057.,Co,12.071,-11.81,2.1913
5225.,4333.,Co,16.623,-5.6386,7.5176
5239.,4779.,Co,13.812,-9.839,3.92596
4985.,4611.,Urb,14.516,-5.6509,5.52495
5193.,4933.,Co,12.831,-11.168,2.653185
5011.,4311.,Urb,15.838,-4.7399,7.2516
5197.,4333.,Co,16.559,-5.3664,7.56825
5003.,4635.,Urb,13.934,-5.761,4.8138
5089.,4621.,Br,14.437,-7.6356,5.52665
4995.,4409.,Co,14.871,-5.493,6.3441
5075.,4479.,Br,14.668,-6.7129,5.9566
4935.,5083.,We,11.313,-11.334,1.48815
5011.,5171.,We,11.787,-11.235,2.203915
5245.,4451.,Co,15.917,-6.919,6.63745
5239.,4287.,Co,16.466,-4.452,7.33475
5147.,4311.,We,15.489,-5.5353,6.60195
5113.,4521.,Co,15.643,-6.7871,6.47925
5115.,4459.,Co,15.145,-6.6688,6.2497
5197.,4335.,Co,16.559,-5.3664,7.56825
5089.,4947.,Co,13.262,-10.535,3.41280485
5379.,4507.,Br,15.315,-7.5714,6.0329
5089.,4475.,Br,14.668,-6.7129,5.9566
5263.,4767.,Co,13.954,-9.9094,3.97235
4919.,4985.,Co,13.008,-11.247,3.42641
5057.,4501.,Co,14.763,-6.7487,5.94375
5073.,4821.,Co,14.18,-9.0028,4.18123
5041.,4983.,We,12.899,-10.683,2.992305
4969.,4945.,Co,13.367,-10.716,3.63462
5245.,4441.,Co,15.917,-6.919,6.63745
5009.,5191.,Co,11.408,-11.756,1.7997
4785.,5153.,Op,8.6802,-11.763,-1.17035
5071.,4267.,Urb,15.682,-4.8096,7.1727
5065.,4769.,Co,14.726,-7.5462,4.593465
5061.,5005.,Co,12.846,-11.21,2.8241
4985.,5015.,We,12.625,-11.244,2.77896
4973.,5045.,Co,12.119,-11.424,2.300605
5151.,4259.,Urb,16.461,-4.5225,7.68035
4899.,5113.,Op,10.711,-12.116,0.29685
5091.,4815.,Co,14.191,-9.3173,4.25792
5037.,4367.,Co,15.165,-5.5317,6.4385
5119.,4411.,We,15.498,-6.2509,6.53115
5303.,4573.,Br,15.098,-8.3483,5.61015
5081.,4889.,Co,13.616,-9.9429,3.7192
5055.,4785.,Op,14.546,-7.9514,4.32183
5001.,5191.,Co,11.408,-11.756,1.7997
5167.,4849.,Op,13.61,-10.32,3.671592
5187.,4817.,Co,13.526,-10.175,3.613642
5045.,4597.,Co,14.46,-7.1049,5.68105
5207.,4353.,Co,16.387,-5.7351,7.30345
4915.,5095.,We,11.362,-11.383,1.4138
5097.,4471.,Co,14.91,-6.7371,6.1067
5233.,4339.,Co,16.607,-5.7469,7.42115
5373.,4621.,Co,14.748,-8.8182,5.09885
5003.,5017.,Co,12.505,-11.393,2.563535
5277.,4499.,We,16.27,-6.9583,5.8625
4975.,4885.,Op,13.78,-9.8274,4.05256
5139.,4303.,Co,15.203,-5.7276,6.5383
4899.,4455.,Br,14.99,-4.0289,5.8404
5063.,4247.,Co,15.815,-4.3946,7.2492
5347.,4565.,Co,15.313,-8.2332,5.731
5097.,5017.,Co,12.639,-11.329,2.693105
4967.,4211.,Ma,16.067,-2.4888,7.0998
5051.,4555.,Co,14.447,-6.9744,5.6405
5053.,4173.,Co,16.015,-2.7623,7.072
5107.,4469.,Co,15.224,-6.7074,6.314
5069.,4509.,Co,14.763,-6.7487,5.94375
5029.,5251.,Br,10.174,-11.775,0.8907
4979.,4581.,Br,14.799,-5.488,5.84195
5245.,4361.,Co,16.476,-6.0146,7.2132
5267.,4557.,We,15.61,-7.7778,5.7062
5039.,4423.,Co,14.68,-6.2443,6.10645
5191.,4353.,Br,16.32,-5.6596,7.21925
5223.,4881.,We,13.114,-10.546,2.852965
5325.,4621.,Co,14.913,-8.639,5.3258
5069.,4643.,Urb,14.831,-7.4969,5.66795
5143.,4987.,Co,12.873,-10.992,3.09032
5399.,4555.,Co,15.335,-8.2765,5.7016
5277.,4697.,Co,14.562,-9.3334,4.77415
5005.,4989.,Co,12.838,-11.041,2.952465
5185.,4541.,Co,15.55,-7.3566,6.2015
5271.,4613.,Co,14.934,-8.5364,5.4877
5149.,4897.,Co,13.171,-10.322,3.124595
4843.,5111.,Op,10.814,-12.725,0.3179
5187.,4919.,Co,12.881,-11.176,2.72823
4991.,5163.,We,11.354,-11.262,1.752
5021.,4847.,We,14.097,-9.2258,4.22007
5259.,4749.,Co,14.061,-9.6592,4.21362
5251.,4399.,Br,16.266,-6.333,6.9989
5197.,4677.,We,14.616,-8.553,5.0946
5027.,5025.,We,12.733,-11.573,2.690535
5179.,4925.,Co,13.053,-11.025,2.913575
5049.,4985.,Co,12.899,-10.683,2.992305
5173.,4775.,Br,13.772,-9.7128,3.96922
5219.,4441.,Br,15.694,-6.8911,6.71895
5151.,4371.,Br,15.841,-5.6174,6.3905
5031.,4609.,Urb,14.46,-7.1049,5.68105
5047.,4165.,Ma,15.823,-1.8409,6.58295
5179.,4405.,Co,15.527,-6.2928,6.6919
5041.,4321.,We,15.934,-4.8366,7.2937
5209.,4323.,Co,16.651,-5.4182,7.62605
5239.,4803.,Co,13.648,-10.069,3.6744115
4971.,5251.,Op,10.735,-12.492,1.12795
5163.,4325.,Br,16.319,-5.2646,7.248
4927.,5093.,Co,11.248,-11.354,1.35155
5187.,4591.,Co,15.426,-7.594,6.0474
5057.,4383.,Br,15.107,-5.6768,6.4184
4999.,4885.,Op,14.171,-9.4044,4.39023
5333.,4569.,Br,15.4,-8.1169,5.8035
5013.,4295.,Op,15.851,-4.4146,7.3806
5145.,4393.,We,15.842,-5.7315,6.5131
4947.,4255.,Co,15.426,-2.3769,6.42615
5135.,4573.,Co,15.204,-7.3016,6.0972
5119.,5021.,Br,12.176,-11.382,2.2843
5159.,4821.,Op,13.648,-10.216,3.75731
5307.,4397.,Co,16.134,-6.3245,6.40215
5041.,5027.,Br,12.619,-11.66,2.45811
5051.,4839.,Op,14.004,-9.0927,4.022725
5099.,5035.,Co,12.001,-11.373,1.87765
4863.,4149.,Co,15.184,-1.0656,6.54595
5219.,4461.,Co,15.852,-6.8731,6.7265
5119.,4593.,Br,14.516,-7.6637,5.5545
4967.,4609.,Ma,14.563,-4.9774,5.51715
5339.,4379.,Br,15.901,-6.274,6.57835
5065.,4671.,Co,14.852,-7.6353,5.7075
4899.,5099.,Br,11.458,-11.529,1.4245
5257.,4301.,Co,16.523,-5.3535,7.36085
5117.,4713.,We,14.47,-8.4018,5.16435
5021.,4737.,Ma,14.69,-7.0608,5.32115
4959.,5027.,Br,12.791,-11.115,3.05508
5013.,4677.,Urb,14.229,-6.0097,4.8203
4987.,4987.,Co,12.96,-10.954,3.141225
5143.,4299.,Co,16.06,-5.0036,7.3801
5041.,4349.,Br,15.656,-5.0327,6.65875
4961.,4217.,Ma,16.067,-2.4888,7.0998
5247.,4615.,Co,14.735,-8.5639,5.22605
5279.,4279.,Urb,16.078,-4.9296,6.89655
5189.,4375.,Br,15.861,-5.9574,6.77625
5123.,4207.,Br,16.256,-4.1273,7.48825
4939.,4191.,Ma,15.216,-2.0226,6.087
5069.,4939.,Co,13.299,-10.346,3.4295645
5185.,4661.,Co,14.56,-8.4562,5.1102
5169.,4475.,Co,15.523,-6.7685,6.5721
5103.,4267.,Br,16.053,-4.7398,7.46675
4975.,4195.,Co,16.394,-2.536,7.3701
5189.,4355.,Br,16.32,-5.6596,7.21925
4901.,5035.,Co,12.225,-11.326,2.538965
4941.,4481.,Co,15.166,-5.1495,6.51765
5241.,4767.,Co,13.858,-9.8933,3.926605
5169.,4265.,Urb,16.552,-4.388,7.67945
5143.,5061.,Co,11.407,-10.391,1.8152
5347.,4447.,Br,15.886,-6.8857,6.36915
4773.,5121.,Op,9.233,-12.136,-0.6868
5287.,4313.,Co,16.5,-5.5587,7.3087
4973.,5139.,Op,10.991,-11.34,1.3184
5159.,4779.,Br,13.957,-9.3991,4.202145
5211.,4563.,Br,15.803,-7.5069,6.1027
5097.,4663.,We,14.713,-7.9617,5.5831
5179.,4699.,Co,14.633,-8.6164,5.04375
5035.,4927.,Co,13.597,-10.137,3.71134
5045.,4919.,Co,13.546,-10.275,3.649055
4991.,4991.,We,12.877,-11.014,3.030665
5149.,4995.,Op,12.226,-11.717,2.37105
5043.,4877.,Co,13.83,-9.4673,3.955075
5075.,4771.,We,14.452,-8.2255,4.32958
5087.,4615.,Br,14.437,-7.6356,5.52665
5153.,4757.,Br,14.164,-8.9068,4.52377
5291.,4329.,Co,16.442,-5.5897,7.2571
5029.,4915.,Co,13.89,-9.7995,4.047345
5021.,4195.,Urb,16.215,-3.3938,7.44115
5153.,4865.,Co,13.428,-10.311,3.371605
4911.,4959.,Br,13.241,-11.186,3.68813
5251.,4653.,Co,14.582,-8.9519,4.9636
5333.,4393.,We,15.611,-6.6576,6.32355
5349.,4517.,Br,15.583,-7.7025,5.70995
5013.,4693.,Urb,14.229,-6.0097,4.8203
5197.,4693.,Br,14.394,-8.7613,4.7878
5051.,4955.,Co,13.044,-10.417,3.187655
5387.,4559.,We,15.335,-8.2765,5.7016
5017.,4983.,Op,12.732,-11.06,2.813385
4963.,4403.,We,14.803,-5.1061,6.276
5181.,4653.,Co,14.56,-8.4562,5.1102
5223.,4809.,Co,13.707,-10.029,3.75931
5283.,4681.,Co,14.562,-9.3334,4.77415
5071.,4711.,Br,14.911,-7.6672,5.3905
5119.,4929.,Op,13.492,-10.478,3.59152
4783.,5141.,Op,8.6802,-11.763,-1.17035
5261.,4739.,Co,13.996,-9.742,4.122355
5075.,4935.,Co,13.354,-10.38,3.481063
5147.,4523.,Co,15.245,-7.134,6.20675
5319.,4515.,We,16.227,-7.2167,5.50145
5187.,4433.,Co,15.385,-6.7359,6.54635
5135.,4197.,Ma,16.71,-2.867,7.79015
4841.,5083.,We,11.565,-12.771,1.3081
5303.,4363.,We,16.267,-6.0057,6.52185
5229.,4879.,Co,13.122,-10.516,2.86546
4979.,4261.,Urb,15.752,-3.2677,7.0362
4979.,5137.,Co,10.991,-11.34,1.3184
5267.,4433.,Co,16.035,-6.693,6.58525
5107.,4739.,Co,14.573,-8.4191,4.99535
4975.,4599.,Ma,14.799,-5.488,5.84195
5215.,4831.,Co,13.639,-10.219,3.591137
4947.,5085.,Co,11.197,-11.432,1.36865
4943.,5025.,We,12.544,-10.939,2.850555
5121.,4605.,Br,14.777,-7.5971,5.758
5007.,5231.,We,10.833,-12.155,1.24745
5001.,4511.,Co,15.073,-6.1687,6.3968
5175.,4475.,Co,15.413,-6.9214,6.4685
5227.,4571.,Co,15.598,-7.7242,5.89845
5175.,4577.,Br,15.303,-7.5673,6.00225
5129.,4943.,Co,12.924,-10.599,3.03139
5073.,4525.,Co,14.775,-6.9087,5.8847
5277.,4349.,We,16.642,-5.8041,7.27855
4949.,4857.,Op,14.062,-9.2752,4.21187
5365.,4583.,We,15.255,-8.3794,5.6825
5077.,5059.,Co,12.07,-11.494,1.86205
5271.,4405.,Co,16.492,-6.3001,6.93845
4981.,4583.,Br,14.799,-5.488,5.84195
5101.,4289.,Urb,16.13,-4.7621,7.52955
5255.,4443.,We,15.917,-6.919,6.63745
5209.,4913.,Co,12.916,-10.709,2.65122
5097.,4557.,Co,15.005,-7.1458,6.02155
5069.,4339.,We,15.924,-5.0151,7.17745
4993.,4535.,Urb,14.923,-6.0956,6.19835
5091.,5071.,Co,11.813,-10.991,1.84855
5049.,5057.,We,11.968,-11.936,1.74685
5049.,5109.,Br,11.749,-11.474,1.76195
5125.,4889.,We,13.143,-10.165,3.19036
4961.,4979.,Co,12.98,-10.971,3.2404645
5331.,4491.,Co,16.122,-7.2962,5.52365
5135.,5049.,Co,11.833,-11.46,2.0039
5319.,4627.,Co,15.003,-8.5334,5.41475
5227.,4259.,Co,16.518,-4.3995,7.43275
5341.,4537.,Br,15.448,-7.9916,5.6618
5105.,4463.,Co,15.224,-6.7074,6.314
5023.,4291.,Urb,15.819,-4.556,7.3445
5055.,4557.,Co,14.447,-6.9744,5.6405
4955.,4339.,Op,15.414,-3.638,6.8024
5081.,4511.,Co,15.033,-6.7736,6.1288
5235.,4465.,Co,15.816,-6.9345,6.71665
5145.,4429.,Co,15.57,-6.2919,6.62995
5049.,4405.,Co,14.95,-5.8919,6.3757
5059.,4511.,Co,14.583,-6.9073,5.74
5001.,4391.,Co,14.922,-5.6002,6.38485
5041.,4733.,Ma,14.744,-6.9393,4.3795
5085.,4377.,Co,15.553,-5.9134,6.69415
5135.,4277.,Urb,15.966,-4.9983,7.3532
4917.,4431.,Co,14.845,-4.2641,5.9376
5343.,4417.,We,15.717,-6.7436,6.4766
5093.,4503.,Br,15.185,-6.7866,6.2294
5165.,4449.,Urb,15.37,-6.657,6.54145
5135.,4687.,We,14.616,-8.308,5.36235
5195.,4407.,We,15.621,-6.3779,6.7576
5093.,5065.,We,11.813,-10.991,1.84855
5033.,4983.,Co,13.018,-10.753,3.109045
5333.,4395.,Op,15.611,-6.6576,6.32355
5303.,4655.,Op,14.909,-8.8249,5.201
5137.,5019.,Br,12.358,-11.549,2.521195
5005.,5039.,Br,12.505,-11.393,2.563535
5327.,4409.,Co,15.863,-6.6702,6.56295
4953.,5271.,Op,9.7861,-11.735,0.4654
5249.,4623.,Co,14.971,-8.5716,5.41585
5115.,4989.,Co,12.527,-11.136,2.70451
5057.,4493.,Co,14.636,-6.7412,5.84025
5193.,4235.,Ma,16.3,-3.6125,7.0807
5027.,5123.,Co,11.358,-11.277,1.6745
5199.,4285.,Urb,16.443,-5.0177,7.5438
5079.,4703.,Op,14.77,-7.914,5.5756
5245.,4485.,We,16.204,-6.869,6.3368
5143.,4871.,Co,13.171,-10.322,3.124595
5171.,4449.,Br,15.385,-6.7359,6.54635
5225.,4453.,Br,15.694,-6.8911,6.71895
5217.,4783.,Co,13.723,-9.9952,3.80423
5195.,4901.,Op,12.951,-10.694,2.67812
5121.,5087.,Co,11.953,-10.329,2.321025
5097.,4349.,Urb,15.683,-5.3451,6.83395
4927.,4513.,Br,15.134,-4.6279,6.32245
5049.,5143.,Co,11.793,-10.457,2.281665
5011.,5287.,Op,9.7746,-10.927,0.8096
5099.,4903.,Co,13.419,-10.188,3.499835485
4915.,4473.,Urb,15.129,-4.3417,6.1496
4977.,4869.,Op,13.78,-9.8274,4.05256
4935.,4467.,Co,15.132,-4.8967,6.39585
5241.,4573.,We,15.168,-8.1307,5.53465
5261.,4285.,Co,16.194,-4.7929,6.9778
5043.,4383.,Co,15.241,-5.5204,6.5035
5203.,4743.,Co,14.095,-9.1789,4.39949
4905.,5033.,Co,12.225,-11.326,2.538965
5037.,5071.,Co,11.968,-11.936,1.74685
5249.,4669.,Co,14.582,-8.9519,4.9636
4971.,5229.,Op,10.735,-12.491,1.08435
5097.,4603.,Br,14.555,-7.6914,5.58
5211.,4709.,Co,14.342,-8.9587,4.69755
5309.,4439.,Urb,16.143,-6.6932,6.69345
4985.,4487.,Urb,15.149,-5.8065,6.5737
5131.,4967.,Co,13.018,-10.863,3.24511
5237.,4385.,Br,16.052,-6.366,6.9554
5199.,4781.,Op,13.55,-9.8561,3.722725
5047.,4437.,Co,14.667,-6.3637,6.03775
5351.,4573.,Co,15.239,-8.3332,5.69675
5271.,4341.,Co,16.642,-5.8041,7.27855
5019.,4857.,Op,14.262,-9.1697,4.394575
5035.,5149.,Co,11.825,-10.628,2.27496
4995.,4449.,We,14.917,-5.8376,6.42025
4947.,4401.,Co,14.585,-5.0524,6.0593
5245.,4739.,Co,14.027,-9.5667,4.22484
5075.,5081.,Co,11.787,-11.205,1.7065
5009.,5207.,We,11.378,-11.747,1.7941
5255.,4555.,We,15.775,-7.592,5.79065
5221.,4527.,We,16.135,-7.1015,6.23675
5335.,4531.,Urb,15.796,-7.7244,5.9006
5025.,4383.,Co,15.255,-5.4024,6.51455
5117.,4867.,Co,13.396,-10.065,3.4716695
5309.,4623.,Co,15.057,-8.472,5.49375
5181.,4459.,Br,15.524,-6.9399,6.51875
5237.,4793.,Co,13.648,-10.069,3.6744115
5191.,4407.,We,15.621,-6.3779,6.7576
4949.,4221.,Co,15.726,-2.2315,6.6559
5217.,4241.,Ma,16.214,-3.5046,6.88565
5029.,4983.,Op,13.107,-10.688,3.21896
5219.,4527.,We,16.117,-6.9325,6.50825
5021.,4769.,Ma,14.552,-7.4454,4.1586
4951.,4929.,Co,13.538,-10.549,3.834915
5111.,4247.,Urb,15.989,-4.6312,7.30335
5171.,4773.,Op,13.772,-9.7128,3.96922
4979.,4465.,Co,14.981,-5.6753,6.487
5313.,4607.,We,15.003,-8.5334,5.41475
5199.,4297.,Urb,16.443,-5.0177,7.5438
5059.,4627.,Co,14.706,-7.3804,5.64675
5177.,4311.,We,16.319,-5.2646,7.248
4891.,4487.,Ma,14.99,-4.0289,5.8404
5153.,4787.,Co,13.957,-9.3991,4.202145
4991.,4543.,We,14.905,-6.2852,6.1789
5115.,4331.,Co,15.572,-5.5093,6.58415
5049.,4625.,Br,14.593,-7.2201,5.66415
5295.,4531.,We,16.082,-7.3967,5.71015
5137.,5075.,Co,11.819,-10.14,2.271505
5135.,4933.,Co,12.924,-10.599,3.03139
5255.,4479.,Br,16.204,-6.869,6.3368
5239.,4461.,Br,15.816,-6.9345,6.71665
5059.,5159.,Op,11.556,-10.262,2.102845
5061.,4301.,Urb,15.913,-4.8785,7.35735
5149.,4551.,We,15.306,-7.1974,6.17755
5065.,4679.,Co,14.852,-7.6353,5.7075
4999.,4491.,Co,15.05,-5.9947,6.4571
5035.,4227.,Urb,15.995,-4.0774,7.39235
5281.,4357.,We,16.61,-5.8351,7.09655
5279.,4653.,Co,14.453,-9.1762,4.7726
5085.,4337.,Urb,15.827,-5.1698,7.03325
5123.,4519.,Co,15.557,-6.7908,6.47825
5019.,4427.,Co,14.706,-5.9078,6.2586
5317.,4421.,We,16.051,-6.5143,6.6527
5083.,4591.,Co,14.36,-7.5867,5.50165
4943.,5075.,Co,11.964,-11.295,2.223925
5011.,4875.,Op,14.332,-9.3011,4.5309
5059.,4767.,Co,14.726,-7.5462,4.593465
5205.,4463.,Urb,15.726,-6.8766,6.6563
5167.,4597.,We,15.181,-7.6032,5.99895
4913.,4449.,Co,14.845,-4.2641,5.9376
5279.,4321.,Co,16.5,-5.5587,7.3087
4947.,5027.,Br,12.544,-10.939,2.850555
5089.,4941.,We,13.262,-10.535,3.41280485
4957.,4379.,Co,15.204,-4.3433,6.6017
5263.,4703.,We,14.595,-9.2583,4.8501
5053.,4195.,Urb,15.899,-2.8434,6.93625
5019.,5213.,Co,10.834,-12.051,1.2972
5093.,4523.,Co,15.223,-6.8534,6.21145
5031.,4511.,Co,14.661,-6.6082,5.9104
5013.,4331.,Urb,15.787,-4.9013,7.03555
5143.,4627.,Br,14.816,-7.7803,5.7171
5015.,5107.,Co,11.394,-11.389,1.68455
5033.,5017.,We,13.063,-11.305,3.074105
5253.,4283.,Co,16.314,-4.3514,7.02505
5005.,4155.,Ma,16.09,-2.7169,7.1863
5179.,4297.,Br,16.328,-5.0451,7.47725
5179.,4791.,Op,13.772,-9.7128,3.96922
5319.,4501.,Br,16.227,-7.2167,5.50145
5097.,4579.,Co,15.005,-7.1458,6.02155
4987.,5295.,Br,10.058,-10.854,1.07425
4957.,4391.,Co,14.681,-4.8442,6.12835
5091.,4737.,Br,14.688,-8.1806,5.0615
5039.,4891.,Co,13.889,-9.7749,4.009595
5093.,4659.,Br,14.688,-7.8142,5.5838
5213.,4373.,Br,15.844,-6.3244,6.85335
5013.,4639.,Co,14.164,-6.2936,5.1448
5235.,4591.,Co,15.023,-8.2529,5.5086
5001.,4243.,Br,15.866,-4.0266,7.31775
5253.,4593.,Co,14.665,-8.6243,5.2078
4981.,5265.,Op,10.271,-11.809,0.91425
5305.,4601.,We,15.057,-8.472,5.49375
4977.,4333.,Co,15.7,-4.3833,7.15795
5187.,4311.,Co,16.512,-5.2856,7.53075
5131.,4497.,We,15.373,-6.8923,6.37145
5151.,4539.,We,15.397,-7.2364,6.22305
4957.,4339.,Co,15.414,-3.638,6.8024
5069.,4559.,Co,14.603,-7.0525,5.7574
5011.,5023.,Br,12.575,-11.488,2.582975
4957.,4297.,Op,15.69,-3.5433,7.15555
5017.,4275.,Co,15.851,-4.4146,7.3806
5205.,4729.,Co,14.095,-9.1789,4.39949
5207.,4417.,Br,15.622,-6.552,6.74465
5189.,4939.,Co,12.881,-11.176,2.72823
5337.,4625.,Co,14.896,-8.6837,5.303
5155.,4829.,Co,13.648,-10.216,3.75731
5087.,5087.,Co,11.813,-10.991,1.84855
4991.,4269.,Co,15.82,-3.7157,7.2202
4969.,4901.,We,13.786,-10.251,4.07222
5065.,4905.,Co,13.568,-10.052,3.680535
5301.,4465.,Co,16.108,-7.0363,5.9134
4941.,4395.,Urb,14.652,-4.0656,5.9934
4921.,4261.,Ma,15.216,-2.0226,6.087
5323.,4427.,We,15.863,-6.6702,6.56295
5137.,4745.,Op,14.287,-8.8186,4.65525
5137.,4227.,Br,16.727,-3.836,7.84555
5141.,4917.,Co,12.841,-10.559,2.824325
5117.,4873.,Co,13.245,-10.109,3.31767
5039.,4153.,Ma,16.128,-2.7689,7.2456
5049.,4253.,Urb,15.738,-4.5064,7.2694
4957.,5133.,Br,11.157,-11.473,1.42
5121.,4839.,Co,13.784,-9.8951,3.89471
5067.,4297.,Urb,15.913,-4.8785,7.35735
5105.,4401.,Co,15.884,-5.7711,6.7273
5123.,4619.,Br,14.723,-7.7617,5.6772
